,api_id,source_api_id,api_name,source_name
17252,108138,44520175,metformin glycinate,PubChem
17253,108139,3730,methadol,Drug Central
17254,108140,1734,methandienone,Drug Central
17255,108141,6300,methandrostenolone,WITHDRAWN
17256,108142,CHEMBL2105266,methapyrilene fumarate,ChEMBL
17257,108144,4098,methapyrilene,WITHDRAWN
17258,108148,CHEMBL45024,methiosulfonium,ChEMBL
17259,108149,3354,s-methylmethionine sulfonium salt,Drug Central
17260,108151,1755,ortoxine,Drug Central
17261,108154,3355,methyl nicotinate,Drug Central
17262,108156,4660,methylatropinium,Drug Central
17263,108158,1761,metildigoxin,Drug Central
17264,108163,1687,methylpentynol,Drug Central
17265,108165,1771,methylprednisolone sodium succinate,Drug Central
17266,108166,1771,methylprednisolone succinate,Drug Central
17267,108167,CHEMBL3707209,methylpropylpropanediol dinitrate,ChEMBL
17268,108168,68050,methylrosaniline,PubChem
17269,108173,CHEMBL1201014,metreton,ChEMBL
17270,108177,1789,metrizoate magnesium,Drug Central
17271,108182,3359,mexenone,Drug Central
17272,108184,771784,mgdc265,AACT
17273,108189,DB12717,mibampator,DrugBank
17274,108196,CHEMBL1201081,min-i-mix,ChEMBL
17275,108201,130990,minopafant,PubChem
17276,108202,CHEMBL2108796,minretumomab,ChEMBL
17277,108203,1815,ponsinomycin,Drug Central
17278,108205,DB11825,mirogabalin,DrugBank
17279,108206,DB11716,misonidazole,DrugBank
17280,108207,858,myelobromol,Drug Central
17281,108209,CHEMBL2109564,mix of cr-57 and cr-4098,ChEMBL
17282,108212,11678534,mk-0533,PubChem
17283,108213,CHEMBL3545000,mk-2201,ChEMBL
17284,108214,CHEMBL3545227,mk-2295,ChEMBL
17285,108218,CHEMBL2109548,mk-4721,ChEMBL
17286,108220,CHEMBL561132,mk-7246,ChEMBL
17287,108225,CHEMBL2109496,mln-01,ChEMBL
17288,108227,CHEMBL3545265,mln-0415,ChEMBL
17289,108231,CHEMBL2109556,mln-2704,ChEMBL
17290,108233,CHEMBL2109557,mln-591rl,ChEMBL
17291,108248,CHEMBL146506,mofarotene,ChEMBL
17292,108252,CHEMBL2109354,mono-dga-rfb4,ChEMBL
17293,108253,11542188;53297465;21976333;122172916,monomethyl auristatin e,PubChem
17294,108254,3569,tetrucid,Drug Central
17295,108256,CHEMBL2109433,mor-103,ChEMBL
17296,108257,CHEMBL2109138,morolimumab,ChEMBL
17297,108258,2416,morpholine salicylate,Drug Central
17298,108260,CHEMBL2104414,motexafin,ChEMBL
17299,108261,1853,moxaverine,Drug Central
17300,108262,DB09205,moxisylyte,repoDB
17301,108267,CHEMBL2108890,mp-4006,ChEMBL
17302,108271,CHEMBL3707397,mr-1817,ChEMBL
17303,108272,893277,mra 003,AACT
17304,108274,CHEMBL1200698,mrp-10,ChEMBL
17305,108276,926587,msc2363318a,AACT
17306,108279,CHEMBL2109473,mt-412,ChEMBL
17307,108281,663670,11-1f4,AACT
17308,108286,41386,muzolimine,WITHDRAWN
17309,108293,CHEMBL2108151,nacolomab tafenatox,ChEMBL
17310,108297,1871,naphthaquinone 2-semicarbazone,Drug Central
17311,108299,CHEMBL3545408,trk-130,ChEMBL
17312,108303,3791,narcobarbital,Drug Central
17313,108304,CHEMBL1743046,narnatumab,ChEMBL
17314,108308,DB06471,naxifylline,DrugBank
17315,108312,9957262,nebentan,PubChem
17316,108313,CHEMBL1255840,neboglamine,ChEMBL
17317,108314,CHEMBL2108458,nelfilcon a,ChEMBL
17318,108315,DB12643,nelivaptan,DrugBank
17319,108319,CHEMBL677,neo-cobefrin,ChEMBL
17320,108330,CHEMBL2108314,nepidermin,ChEMBL
17321,108331,CHEMBL2108566,nerelimomab,ChEMBL
17322,108332,4930,pronetalol,WITHDRAWN
17323,108335,DB09199,netoglitazone,DrugBank
17324,108341,4675,nicofetamide,Drug Central
17325,108342,1916,nicofurazone,Drug Central
17326,108344,4862,nicotinyl methylamide,Drug Central
17327,108345,1928,pentofuryl,Drug Central
17328,108346,CHEMBL368591,nih-2933,ChEMBL
17329,108350,71900,nitrefazole,WITHDRAWN
17330,108353,24529,nitrous acid,PubChem
17331,108355,CHEMBL3545209,nktr-171,ChEMBL
17332,108360,DB12912,nolatrexed,DrugBank
17333,108361,CHEMBL2106841,nonabine,ChEMBL
17334,108363,72385,nonoxynol-9,WITHDRAWN
17335,108369,6231,norethynodrel,WITHDRAWN
17336,108370,1965,noretynodrel,Drug Central
17337,108384,3391,noxytioline,Drug Central
17338,108394,CHEMBL338604,nsc-645809,ChEMBL
17339,108401,CHEMBL3545135,nv-128,ChEMBL
17340,108414,CHEMBL1200912,obestin-30,ChEMBL
17341,108416,CHEMBL1200912,oby-trim,ChEMBL
17342,108424,CHEMBL2108456,ocufilcon d,ChEMBL
17343,108426,CHEMBL2109177,odulimomab,ChEMBL
17344,108427,DB05779,α-glu-trp,DrugBank
17345,108431,DB04869,olcegepant,DrugBank
17346,108432,CHEMBL3545142,olocrolimus,ChEMBL
17347,108433,DB09080,olodaterol,repoDB
17348,108441,67599,oms-405,PubChem
17349,108447,CHEMBL1200912,ona-mast,ChEMBL
17350,108449,CHEMBL2109308,oncolysin b,ChEMBL
17351,108450,CHEMBL2109485,oncolysin cd6,ChEMBL
17352,108451,CHEMBL2109520,oncolysin m,ChEMBL
17353,108452,CHEMBL2109634,oncolysin s,ChEMBL
17354,108453,DB12585,ondelopran,DrugBank
17355,108458,CHEMBL3544922,opicinumab,ChEMBL
17356,108462,CHEMBL1201014,orapred,ChEMBL
17357,108463,CHEMBL1201014,orapred odt,ChEMBL
17358,108464,DB05196,acr325,DrugBank
17359,108469,DB05423,org-34517,DrugBank
17360,108471,CHEMBL3137328,orilotimod potassium,ChEMBL
17361,108473,3401,ornithine,Drug Central
17362,108476,DB01173,orphenadrine,repoDB
17363,108481,DB05339,mn-305,DrugBank
17364,108483,5062,osimertinib mesylate,Drug Central
17365,108486,2003,otilonium,Drug Central
17366,108487,2013,oxaprozin potassium,Drug Central
17367,108491,13738,oxolamine citrate,WITHDRAWN
17368,108494,2029,oxycodone terephthalate,Drug Central
17369,108497,2035,oxypertine,Drug Central
17370,108499,4764,phenolphthalein,WITHDRAWN
17371,108500,2043,xanbon,Drug Central
17372,108508,71586737,pab-mmae,PubChem
17373,108512,CHEMBL2107359,pafuramidine maleate,ChEMBL
17374,108514,4941,palbociclib isethionate,Drug Central
17375,108515,843,pyrrolamidolum,Drug Central
17376,108516,CHEMBL2104864,palindore,ChEMBL
17377,108519,DB12812,palomid 529,DrugBank
17378,108520,CHEMBL567303,palosuran,ChEMBL
17379,108523,4385,calcium pangamate,Drug Central
17380,108524,CHEMBL1743055,panobacumab,ChEMBL
17381,108525,4682,panobinostat lactate,Drug Central
17382,108526,CHEMBL3833334,papaveretum,ChEMBL
17383,108529,4683,phosphacol,Drug Central
17384,108537,4329,pasireotide diaspartate,Drug Central
17385,108538,4329,pasireotide pamoate,Drug Central
17386,108540,CHEMBL1743056,pateclizumab,ChEMBL
17387,108547,CHEMBL49120,tcmdc-140940,ChEMBL
17388,108556,2071,pefloxacine,Drug Central
17389,108557,CHEMBL2109361,pemtumomab,ChEMBL
17390,108559,2077,penamecillin,Drug Central
17391,108572,4753,trisodium calcium diethylenetriaminepentaacetate,Drug Central
17392,108573,CHEMBL1200698,pentetate calcium trisodium (169yb),ChEMBL
17393,108576,,mpi indium dtpa in 111,nme
17394,108577,4754,trisodium zinc diethylenetriaminepentaacetate,Drug Central
17395,108581,CHEMBL2107004,pentovis,ChEMBL
17396,108585,CHEMBL2109470,perakizumab,ChEMBL
17397,108586,CHEMBL3707334,perboric acid,ChEMBL
17398,108588,11876263,desoxycorticosterone pivalate,WITHDRAWN
17399,108589,,imagent,nme
17400,108590,CHEMBL1201517,perfluoropolymethylisopropyl ether,ChEMBL
17401,108591,CHEMBL2109217,perflutren protein-type a microspheres,ChEMBL
17402,108592,2106,perhexiline maleate,Drug Central
17403,108593,2107,propericyazine,Drug Central
17404,108595,2108,perindopril arginine,Drug Central
17405,108596,CHEMBL2109884,pertechnetate,ChEMBL
17406,108598,CHEMBL2109220,pertussis vaccine adsorbed,ChEMBL
17407,108599,CHEMBL2109219,"pertussis, purified antigen",ChEMBL
17408,108600,3809,peruvoside,Drug Central
17409,108610,CHEMBL2109475,pg-102,ChEMBL
17410,108621,CHEMBL3545148,phe-377,ChEMBL
17411,108622,4754,phenacetin,WITHDRAWN
17412,108623,2119,phenobenzorphan,Drug Central
17413,108627,2124,pheneticillin,Drug Central
17414,108628,2124,phenoxyethylpenicillin,Drug Central
17415,108629,2125,phenylethylacetylurea,Drug Central
17416,108632,4863,phenyl-gaba,Drug Central
17417,108637,4686,sumithrin,Drug Central
17418,108642,2297,propicillin,Drug Central
17419,108646,8609,phenyl aminosalicylate,WITHDRAWN
17420,108647,2146,phenylephrine bitartrate,Drug Central
17421,108651,2149,phenylpropanolamine polistirex,Drug Central
17422,108656,CHEMBL1741134,picosulfuric acid,ChEMBL
17423,108657,2161,picotamide monohydrate,Drug Central
17424,108658,DB12802,picropodophyllin,DrugBank
17425,108661,9570475,pifoxime,WITHDRAWN
17426,108662,2166,pilocarpine nitrate,Drug Central
17427,108663,DB11772,pilaralisib,DrugBank
17428,108668,CHEMBL2109296,pintumomab 99tc,ChEMBL
17429,108669,6761,pipamazine,WITHDRAWN
17430,108671,153398,pipemidic acid trihydrate,PubChem
17431,108672,2185,pipenzolate bromide,Drug Central
17432,108677,2189,sedulon,Drug Central
17433,108682,DB01621,pipotiazine,repoDB
17434,108688,DB00670,pirenzepine,repoDB
17435,108690,35935,pirprofen,WITHDRAWN
17436,108692,2218,pivampicillin,Drug Central
17437,108695,CHEMBL1963502,pki-166,ChEMBL
17438,108697,CHEMBL2108774,platelet concentrate,ChEMBL
17439,108698,CHEMBL2108712,plovamer acetate,ChEMBL
17440,108702,CHEMBL3545080,plx-3603,ChEMBL
17441,108703,CHEMBL3545082,plx-5568,ChEMBL
17442,108704,CHEMBL3545079,plx-5622,ChEMBL
17443,108706,90116675,plx-8394,PubChem
17444,108709,5114,podophyllum resin,Drug Central
17445,108712,2226,poldine,Drug Central
17446,108713,2226,poldine metilsulfate,Drug Central
17447,108715,CHEMBL2107943,polidexide,ChEMBL
17448,108718,CHEMBL2107968,poliglecaprone,ChEMBL
17449,108720,CHEMBL2107962,poliovirus vaccine inactivated,ChEMBL
17450,108723,23111554,polyglactin 910,PubChem
17451,108724,4693,polyoxymethylenurea,Drug Central
17452,108725,CHEMBL2108782,polypropylene glycol,ChEMBL
17453,108733,4695,potassium lactate,Drug Central
17454,108735,2416,potassium salicylate,Drug Central
17455,108739,DB05478,pradefovir mesylate,DrugBank
17456,108741,2230,prajmalium,Drug Central
17457,108742,CHEMBL3833388,neo-gilurytmal,ChEMBL
17458,108744,DB09345,pramocaine,repoDB
17459,108748,CHEMBL1201014,predair,ChEMBL
17460,108749,CHEMBL1201014,predair forte,ChEMBL
17461,108751,4451,sodium prednisolone phosphate,Drug Central
17462,108752,4451,prednisolone phosphoric acid,Drug Central
17463,108754,2249,sintisone,Drug Central
17464,108755,93055,prednisolone tebutate,WITHDRAWN
17465,108756,2254,prednylidene,Drug Central
17466,108758,CHEMBL1201014,predsol-n,ChEMBL
17467,108762,9801,prenylamine,WITHDRAWN
17468,108765,CHEMBL2108475,priliximab,ChEMBL
17469,108770,CHEMBL2108045,pritumumab,ChEMBL
17470,108773,DB05793,pro-542,DrugBank
17471,108779,2273,procaterol,Drug Central
17472,108781,4922,proglumide,WITHDRAWN
17473,108782,CHEMBL2109212,proinsulin human,ChEMBL
17474,108801,6843,propoxycaine,WITHDRAWN
17475,108802,DB12450,propyl gallate,DrugBank
17476,108814,CHEMBL2108764,"prothrombin complex, activated",ChEMBL
17477,108817,17336,proxibarbal,WITHDRAWN
17478,108818,2323,purophyllin,Drug Central
17479,108819,CHEMBL3545290,prs-211375,ChEMBL
17480,108824,DB13094,pruvanserin,DrugBank
17481,108825,CHEMBL3545139,ps-516895,ChEMBL
17482,108827,2326,pseudoephedrine polistirex,Drug Central
17483,108828,DB11664,psilocybine,DrugBank
17484,108829,DB11097,psyllium husk,DrugBank
17485,108830,CHEMBL67279,talabostat,ChEMBL
17486,108834,CHEMBL3545088,puquitinib,ChEMBL
17487,108836,CHEMBL3545323,pwt-33579,ChEMBL
17488,108837,CHEMBL3545006,pwt-33587,ChEMBL
17489,108838,CHEMBL2096648,pylori-chek breath test,ChEMBL
17490,108843,DB06691,mepyramine,repoDB
17491,108844,3508,pyrithione,Drug Central
17492,108845,CHEMBL397976,pyroglutamic acid,ChEMBL
17493,108847,14373,pyrovalerone,WITHDRAWN
17494,108850,CHEMBL3545204,qaf-805,ChEMBL
17495,108852,CHEMBL2109465,qax-576,ChEMBL
17496,108854,CHEMBL3545140,qc-12,ChEMBL
17497,108861,2341,quinestradol,Drug Central
17498,108864,CHEMBL2146083,quinine bisulfate,ChEMBL
17499,108865,CHEMBL2146088,quinine dihydrochloride,ChEMBL
17500,108868,611,quinolor,Drug Central
17501,108869,CHEMBL3545399,r-112,ChEMBL
17502,108873,CHEMBL1571863,r-15454 [as nitrate salt],ChEMBL
17503,108881,CHEMBL3545159,r-333,ChEMBL
17504,108882,CHEMBL2170582,r-343,ChEMBL
17505,108883,CHEMBL3545382,r-348,ChEMBL
17506,108892,DB00648,mitotane,repoDB
17507,108899,3730,racemethadol,Drug Central
17508,108905,DB08913,radium ra 223 dichloride,repoDB
17509,108912,CHEMBL1743061,rafivirumab,ChEMBL
17510,108913,DB12462,ralinepag,DrugBank
17511,108915,DB05070,adx10059,DrugBank
17512,108916,DB05140,rav12,DrugBank
17513,108918,4031,troxozone,Drug Central
17514,108926,9884220,recilisib,PubChem
17515,108928,CHEMBL2107880,regavirumab,ChEMBL
17516,108930,698478,regn1154,AACT
17517,108935,CHEMBL261244,regrelor disodium,ChEMBL
17518,108941,CHEMBL419667,relcovaptan,ChEMBL
17519,108942,DB12798,relenopride,DrugBank
17520,108945,54477,remoxipride,WITHDRAWN
17521,108947,3824,reposamal,Drug Central
17522,108949,2368,reproterol hydrochloride,Drug Central
17523,108950,CHEMBL2108593,retacrit,ChEMBL
17524,108954,CHEMBL2109487,rg-1512,ChEMBL
17525,108963,CHEMBL2109441,rg-7116,ChEMBL
17526,108967,CHEMBL3545383,rg-7167,ChEMBL
17527,108969,CHEMBL2109599,rg-7212,ChEMBL
17528,108974,CHEMBL2109301,rg-7412,ChEMBL
17529,108979,CHEMBL2109532,rg-7418,ChEMBL
17530,108981,CHEMBL2109411,rg-7444,ChEMBL
17531,108982,CHEMBL2109276,rg-7450,ChEMBL
17532,108983,CHEMBL2109277,rg-7458,ChEMBL
17533,108984,CHEMBL2109272,rg-7593,ChEMBL
17534,108985,CHEMBL2109649,rg-7594,ChEMBL
17535,108986,CHEMBL2109278,rg-7596,ChEMBL
17536,108988,CHEMBL2109279,rg-7598,ChEMBL
17537,108989,CHEMBL2109280,rg-7599,ChEMBL
17538,108990,CHEMBL2109281,rg-7600,ChEMBL
17539,108991,CHEMBL2109469,rg-7624,ChEMBL
17540,108992,CHEMBL2109282,rg-7636,ChEMBL
17541,108993,CHEMBL2109539,rg-7652,ChEMBL
17542,108994,CHEMBL2109429,rg-7686,ChEMBL
17543,108995,DB00020,sargramostim,repoDB
17544,108997,741189,ro5271983,AACT
17545,109002,CHEMBL1201717,rhigf-i/rhigfbp-3,ChEMBL
17546,109006,DB00140,riboflavin,repoDB
17547,109008,2374,vitamin b2 phosphate,Drug Central
17548,109011,2385,rimoterol,Drug Central
17549,109014,CHEMBL2109581,ring scan 111in,ChEMBL
17550,109019,CHEMBL284121,ro-23-7553,ChEMBL
17551,109027,DB12246,inclacumab,DrugBank
17552,109028,CHEMBL3545041,ro-4926219,ChEMBL
17553,109029,DB12933,ro-4987655,DrugBank
17554,109037,718900,ro5458640,AACT
17555,109040,613830,ro6806127,AACT
17556,109043,CHEMBL1628569,robalzotan,ChEMBL
17557,109047,DB09291,rolapitant,repoDB
17558,109051,CHEMBL2109224,rovelizumab,ChEMBL
17559,109055,DB05209,symphoglobulin-d,DrugBank
17560,109062,CHEMBL3545331,rpr749,ChEMBL
17561,109066,CHEMBL2109225,rubella virus vaccine live,ChEMBL
17562,109067,,rubidium-82 chloride,nme
17563,109070,CHEMBL2108767,ruplizumab,ChEMBL
17564,109071,CHEMBL2111105,rusalatide,ChEMBL
17565,109074,CHEMBL190333,rwj-67657,ChEMBL
17566,109076,CHEMBL3545090,rxdx-103,ChEMBL
17567,109081,CHEMBL2107786,terutroban,ChEMBL
17568,109082,CHEMBL3545200,s-222611,ChEMBL
17569,109083,CHEMBL3545038,s-237648,ChEMBL
17570,109092,CHEMBL1330792,s.v.c.,ChEMBL
17571,109093,11953367,safotibant,PubChem
17572,109095,CHEMBL2107027,salcaprozate sodium,ChEMBL
17573,109096,CHEMBL16503,salcaprozic acid,ChEMBL
17574,109097,4198,sodium chloride,Drug Central
17575,109103,DB12183,sapitinib,DrugBank
17576,109104,CHEMBL3545400,sar-103168,ChEMBL
17577,109105,CHEMBL3544945,sar-113945,ChEMBL
17578,109106,25182860,sar-125844,PubChem
17579,109107,CHEMBL2109335,sar-1349,ChEMBL
17580,109114,CHEMBL1667969,sar-407899,ChEMBL
17581,109120,CHEMBL2108129,saruplase,ChEMBL
17582,109127,CHEMBL3545384,sb-85635,ChEMBL
17583,109129,CHEMBL2109483,sc-1,ChEMBL
17584,109130,CHEMBL1387,sc-4642,ChEMBL
17585,109132,CHEMBL3544930,sc-80036,ChEMBL
17586,109133,3543,scarlet red,Drug Central
17587,109134,5510,tolnaftato,PubChem
17588,109142,CHEMBL1614702,scio-323,ChEMBL
17589,109143,CHEMBL2108373,sclerovein,ChEMBL
17590,109148,2428,secobarbital sodium,Drug Central
17591,109158,CHEMBL2097002,selenic acid,ChEMBL
17592,109159,DB11127,selenous acid,DrugBank
17593,109160,4059,selenium (75se) tauroselcholic acid,Drug Central
17594,109164,DB12367,selurampanel,DrugBank
17595,109171,636405,cefpiramide,WITHDRAWN
17596,109174,11572784,seridopidine,PubChem
17597,109175,DB13131,serratiopeptidase,DrugBank
17598,109179,CHEMBL2107389,sh-582,ChEMBL
17599,109182,CHEMBL2108882,sibrotuzumab,ChEMBL
17600,109183,DB01105,sibutramine,repoDB
17601,109188,4812,simeprevir sodium,Drug Central
17602,109189,CHEMBL3545235,simotinib,ChEMBL
17603,109190,CHEMBL2108693,simple syrup,ChEMBL
17604,109212,2454,sobrerol,Drug Central
17605,109216,4709,sodium feredetate,Drug Central
17606,109228,4384,sodium levofolinate,Drug Central
17607,109230,2095,sodium pentobarbital,Drug Central
17608,109231,4777,sodium perborate monohydrate,Drug Central
17609,109241,4781,sodium selenate decahydrate,Drug Central
17610,109246,CHEMBL1201081,solu-medrone,ChEMBL
17611,109247,CHEMBL1201717,somatokine,ChEMBL
17612,109248,4710,somatorelin,Drug Central
17613,109251,DB12443,sonedenoson,DrugBank
17614,109253,5008,sonidegib phosphate,Drug Central
17615,109256,2467,sparteine,Drug Central
17616,109257,2467,sparteine sulfate,Drug Central
17617,109276,CHEMBL559478,ssr-180711,ChEMBL
17618,109285,CHEMBL3544995,stapuldencel-t,ChEMBL
17619,109286,CHEMBL3039561,stenfilcon a,ChEMBL
17620,109291,2481,streptomycin sulfate,Drug Central
17621,109299,4723,succinimide,Drug Central
17622,109300,3038517,sufugolix,PubChem
17623,109301,,sugammadex,nme
17624,109306,5319,sulfabenzamide,WITHDRAWN
17625,109308,11033,sulfacarbamide,WITHDRAWN
17626,109309,2500,sulfazine,Drug Central
17627,109310,5323,sulfadimethoxine,WITHDRAWN
17628,109311,CHEMBL2107253,sulfadimethoxine sodium,ChEMBL
17629,109318,5351,sulfoxone,WITHDRAWN
17630,109321,657255,suloctidil,WITHDRAWN
17631,109323,2505,sulphaguanidine,Drug Central
17632,109327,CHEMBL1200912,suprenza,ChEMBL
17633,109333,CHEMBL2105561,suriclone,ChEMBL
17634,109334,CHEMBL1743074,suvizumab,ChEMBL
17635,109335,CHEMBL3707356,syl-1001,ChEMBL
17636,109342,CHEMBL1201467,"synthetic conjugated estrogens, b",ChEMBL
17637,109351,CHEMBL3545201,ta-5493,ChEMBL
17638,109352,CHEMBL281764,tabimorelin,ChEMBL
17639,109353,CHEMBL2109291,tacatuzumab tetraxetan,ChEMBL
17640,109355,CHEMBL1743076,tadocizumab,ChEMBL
17641,109360,CHEMBL2108651,talactoferrin alfa,ChEMBL
17642,109362,2554,talampicillin hydrochloride,Drug Central
17643,109366,DB05797,tnx-901,DrugBank
17644,109369,2313,scillacrist,Drug Central
17645,109370,11213558,tamatinib,PubChem
17646,109371,CHEMBL2107890,taplitumomab paptox,ChEMBL
17647,109375,2566,threaric acid,Drug Central
17648,109377,CHEMBL3545144,tas-115,ChEMBL
17649,109378,CHEMBL2111109,tasidotin,ChEMBL
17650,109380,CHEMBL3707263,tauroselcholic acid,ChEMBL
17651,109391,3075702,tebanicline,PubChem
17652,109395,CHEMBL2107572,norcalcin,ChEMBL
17653,109397,CHEMBL3707391,technetium (99mtc) etarfolatide,ChEMBL
17654,109398,DB13183,technetium tc-99m etifenin,DrugBank
17655,109400,CHEMBL3707261,technetium (99mtc) galtifenin,ChEMBL
17656,109402,,technetium-99m bicisate,nme
17657,109403,,technetium-99m mebrofenin,nme
17658,109404,CHEMBL2110554,technetium etidronate,ChEMBL
17659,109405,,technetium-99m exametazine,nme
17660,109406,,tc-99m gluceptate,nme
17661,109407,CHEMBL2110564,technetium lidofenin,ChEMBL
17662,109409,CHEMBL2110576,technetium medronate,ChEMBL
17663,109410,CHEMBL2219734,technetium mertiatide,ChEMBL
17664,109411,CHEMBL2110565,technetium oxidronate,ChEMBL
17665,109412,CHEMBL2109916,technetium pentetate,ChEMBL
17666,109413,CHEMBL2110559,technetium pyrophosphate,ChEMBL
17667,109414,CHEMBL2110552,technetium sestamibi,ChEMBL
17668,109418,,tc-99m depreotide,nme
17669,109424,,tc-99m teboroxime,nme
17670,109426,67029278,tedalinab,PubChem
17671,109427,DB12641,tedatioxetine,DrugBank
17672,109428,4655,tedisamil sesquifumarate,Drug Central
17673,109429,60021,temafloxacin,WITHDRAWN
17674,109431,CHEMBL1181731,teglarinad,ChEMBL
17675,109432,CHEMBL2079588,telatinib,ChEMBL
17676,109435,CHEMBL2108790,telimomab aritox,ChEMBL
17677,109436,,xermelo,nme
17678,109441,DB05227,apd791,DrugBank
17679,109444,636411,tenatoprazole,PubChem
17680,109445,CHEMBL1743077,tenatumomab,ChEMBL
17681,109446,CHEMBL2108144,teneliximab,ChEMBL
17682,109447,2591,tenitramine,Drug Central
17683,109448,DB09299,tenofovir alafenamide,repoDB
17684,109452,2604,terpin monohydrate,Drug Central
17685,109453,2605,tertatolol,Drug Central
17686,109456,DB01420,testosterone propionate,repoDB
17687,109460,2610,tetracaine hydrochloride,Drug Central
17688,109461,DB05389,wf10,DrugBank
17689,109462,3550,tetradecyl sulfuric acid,Drug Central
17690,109465,CHEMBL2108108,tetrafilcon a,ChEMBL
17691,109466,4729,tetragalacturonic acid hydroxymethylester,Drug Central
17692,109468,25215,tetrazepam,WITHDRAWN
17693,109469,3592,tetrofosmin,Drug Central
17694,109470,CHEMBL230011,tg100-115,ChEMBL
17695,109471,DB05075,tg-100801,DrugBank
17696,109472,CHEMBL2109250,tgn-1412,ChEMBL
17697,109475,,thallous chloride ti 201,nme
17698,109481,27901,thenalidine,WITHDRAWN
17699,109490,2628,thiazinamon,Drug Central
17700,109493,DB09552,thonzonium bromide,repoDB
17701,109494,4605,tonzonium,Drug Central
17702,109498,131750177,thromboplastin,PubChem
17703,109502,CHEMBL2108878,thyroid gland preparations,ChEMBL
17704,109505,DB01600,tiaprofenic acid,repoDB
17705,109507,2659,tidiacic acid,Drug Central
17706,109508,4735,tidiacic arginine,Drug Central
17707,109509,DB04985,tigapotide,DrugBank
17708,109512,CHEMBL312870,tilarginine,ChEMBL
17709,109519,4893,tipiracil hydrochloride,Drug Central
17710,109520,2682,tisopurine,Drug Central
17711,109522,DB11800,tivozanib,DrugBank
17712,109530,CHEMBL2108566,tnf-mab,ChEMBL
17713,109533,CHEMBL2109476,tnx-100,ChEMBL
17714,109538,2696,"tolbutamide sodium, sterile",Drug Central
17715,109541,2701,tolonium,Drug Central
17716,109542,2701,toluidine blue,Drug Central
17717,109547,CHEMBL1200912,tora,ChEMBL
17718,109549,CHEMBL2108747,toralizumab,ChEMBL
17719,109556,CHEMBL2109375,trc093,ChEMBL
17720,109557,CHEMBL2109321,trc-105,ChEMBL
17721,109558,9869105,trelanserin,PubChem
17722,109561,DB04253,tretazicar,DrugBank
17723,109564,29321,triacetyldiphenolisatin,WITHDRAWN
17724,109567,3625,triphysol,Drug Central
17725,109569,67763,tricetamide,PubChem
17726,109572,3630,triclocarban,Drug Central
17727,109573,2741,triperidol,Drug Central
17728,109574,DB01246,alimemazine,repoDB
17729,109575,DB00440,trimethoprim,repoDB
17730,109576,2755,trimethoprim hydrochloride,Drug Central
17731,109577,2755,trimethoprim sulfate,Drug Central
17732,109578,4737,trimethyldiphenylpropylamine,Drug Central
17733,109582,CHEMBL2107948,trioxymethylene,ChEMBL
17734,109583,6536,triparanol,WITHDRAWN
17735,109587,DB00792,tripelennamine,repoDB
17736,109590,2968,triptorelin pamoate,Drug Central
17737,109592,CHEMBL2104613,octoxinol,ChEMBL
17738,109593,2765,tritoqualine,Drug Central
17739,109598,CHEMBL2109474,trx-1,ChEMBL
17740,109600,4608,trypane blue,Drug Central
17741,109601,CHEMBL1200953,ts-408,ChEMBL
17742,109607,CHEMBL2108162,tuvirumab,ChEMBL
17743,109609,DB06439,tyloxapol,repoDB
17744,109611,2785,tyropanoic acid,Drug Central
17745,109614,4647,oxylone acetate,Drug Central
17746,109615,DB00987,cytarabine,repoDB
17747,109620,DB12691,uk-432097,DrugBank
17748,109628,CHEMBL108030,undecanoate,ChEMBL
17749,109638,CHEMBL2108057,urtoxazumab,ChEMBL
17750,109639,DB12414,usistapide,DrugBank
17751,109653,CHEMBL2108827,vapaliximab,ChEMBL
17752,109654,DB05738,vapitadine,DrugBank
17753,109655,9842251,vapitadine dihydrochloride,PubChem
17754,109665,CHEMBL2108663,allovectin,ChEMBL
17755,109670,CHEMBL2108167,vepalimomab,ChEMBL
17756,109672,CHEMBL2178578,verecimon,ChEMBL
17757,109675,CHEMBL1743089,vesencumab,ChEMBL
17758,109676,24969622,vestipitant mesylate,PubChem
17759,109684,DB09185,viloxazine,repoDB
17760,109685,15376,vincamine,WITHDRAWN
17761,109692,DB00162,vitamin a,repoDB
17762,109697,CHEMBL2108627,vocimagene amiretrorepvec,ChEMBL
17763,109698,CHEMBL3544989,volanesorsen sodium,ChEMBL
17764,109699,4870,vorapaxar sulfate,Drug Central
17765,109701,CHEMBL2109380,votumumab tc,ChEMBL
17766,109702,DB05241,xl765,DrugBank
17767,109710,CHEMBL94081,w-7320,ChEMBL
17768,109712,2847,warfarin potassium,Drug Central
17769,109716,CHEMBL405130,whi-p131,ChEMBL
17770,109723,7362,wood tar,PubChem
17771,109734,2848,xamoterol hemifumarate,Drug Central
17772,109738,4368,xantinol,Drug Central
17773,109739,4368,xantinol nicotinate,Drug Central
17774,109744,CHEMBL3545091,xen-403,ChEMBL
17775,109745,239062,xenazoic acid,WITHDRAWN
17776,109748,DB05243,xl019,DrugBank
17777,109751,DB05204,xl418,DrugBank
17778,109755,DB05014,xl999,DrugBank
17779,109758,DB06058,xtl-6865,DrugBank
17780,109761,CHEMBL571948,y-39983,ChEMBL
17781,109767,3659,yohimbine hydrochloride,Drug Central
17782,109770,CHEMBL1200698,ytterbium (169yb) dtpa,ChEMBL
